id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
206791809 13.6409 0.0354463160037994 0.00930000003427267 688.872985839844 758.149169921875 84.640385 -2.737204 0.0008438827 0.0 14.4800 36003 V V 2459089.90746528 84 176 "[5] SigmaOri" 35114
214907664 12.5918 0.0465093590319157 0.00669999979436398 686.64208984375 694.139709472656 84.640664 -2.737204 0.00113361 0.0 13.1321 38845 V V 2459182.64732639 84 131 "[5] SigmaOri" 37654
214916058 12.6683 0.0586913228034973 0.00510000018402934 684.521301269531 693.572570800781 84.640659 -2.737204 0.001215594 0.0 13.2320 38850 V V 2459178.65902778 84 131 "[5] SigmaOri" 37647
214960394 14.4016 0.047966867685318 0.0218000002205372 681.586486816406 692.199584960938 84.640606 -2.737204 0.001407329 0.0 14.9680 38908 B B 2459175.66802083 84 131 "[5] SigmaOri" 37701
218710853 14.6838 0.0474870391190052 0.0254999995231628 683.693115234375 693.963684082031 84.640629 -2.737204 0.0009750648 0.0 15.4010 40993 B B 2459203.5887963 84 131 "[5] SigmaOri" 39707
221818973 13.4985 0.0499411933124065 0.00920000020414591 683.663696289062 691.772827148438 84.640656 -2.737204 0.001121501 0.0 14.1328 42621 V V 2459226.52939815 84 131 "[5] SigmaOri" 41174
232304038 12.0358 0.0690634921193123 0.00410000002011657 358.648406982422 205.307601928711 84.640332 -2.737204 0.001381804 0.0 13.4624 45915 R R 2459280.25972512 57 112 "[5] SigmaOri" 44726
335830099 13.0697 0.0452287383377552 0.00749999983236194 693.079772949219 809.912414550781 84.639711 -2.737204 0.001670663 2.0 13.7468 58104 V V 2459519.83421296 84 131 "[5] SigmaOri" 56470
375177567 11.4316 0.0415567196905613 0.00499999988824129 576.755798339844 607.549377441406 84.640412 -2.737204 0.001792074 0.0 13.1379 65641 I I 2459625.54662037 84 131 "[5] SigmaOri" 64310
78657810 14.4779 0.0800157785415649 0.0118000004440546 662.013977050781 318.937896728516 84.640502 -2.737203 0.001302236 0.0 13.1268 7846 B B 2458390.71202546 31 39 "[5] SigmaOri" 7632
91281097 12.2479 0.0262565892189741 0.00130000000353903 1845.0830078125 1887.74877929688 84.640393 -2.737203 0.001795496 2.0 12.3859 9897 V V 2458540.32559028 54 79 "[5] SigmaOri" 9639
117289611 11.7384 0.0 0.0 2367.1015625 2787.59521484375 84.640381 -2.737203 0.000783356 258.0 9.8263 12543 R R 2458542.2960149 16 114 "[5] SigmaOri" 11959
206782049 13.6938 0.0477653667330742 0.0276999995112419 691.960388183594 760.093872070312 84.640395 -2.737203 0.0009186378 0.0 15.6711 35999 V V 2459091.90657407 84 176 "[5] SigmaOri" 35118
218705837 14.7305 0.0468531511723995 0.0277999993413687 677.926086425781 690.400024414062 84.640667 -2.737203 0.001206076 0.0 15.4477 40999 B B 2459199.60451389 84 131 "[5] SigmaOri" 39700
221085131 12.6582 0.0680383071303368 0.00510000018402934 1743.64709472656 2064.41552734375 84.640368 -2.737203 0.002922028 2.0 24.9681 42222 V Green 2459249.41111111 58 150 "[5] SigmaOri" 41976
335594402 11.9915 0.03724105656147 0.00380000006407499 692.933471679688 808.901794433594 84.639701 -2.737203 0.001646337 2.0 13.0006 58002 R R 2459518.83353009 84 131 "[5] SigmaOri" 56426
354683252 12.0793 0.043012473732233 0.00400000018998981 698.809020996094 815.759887695312 84.639696 -2.737203 0.001609521 2.0 13.0937 59683 R R 2459523.83038194 84 131 "[5] SigmaOri" 58137
354688036 12.1139 0.042652640491724 0.00419999985024333 695.079406738281 810.732727050781 84.639724 -2.737203 0.001592341 2.0 13.1205 59691 R R 2459520.83202546 84 131 "[5] SigmaOri" 58129
362914283 12.6380 0.0517132394015789 0.00920000020414591 643.016296386719 134.572006225586 84.640924 -2.737203 0.002986342 2.0 13.7485 63041 R R 2459581.66085648 84 131 "[5] SigmaOri" 62003
363103366 14.3613 0.0493687391281128 0.0452000014483929 643.452270507812 134.757705688477 84.640967 -2.737203 0.003208688 0.0 15.1644 63118 B B 2459581.66248843 84 131 "[5] SigmaOri" 62077
375417707 12.4242 0.0477880015969276 0.0109000001102686 581.789916992188 610.376220703125 84.640553 -2.737203 0.001891711 0.0 13.9879 65799 V V 2459639.52012731 84 131 "[5] SigmaOri" 64448
214873277 12.1422 0.0493520721793175 0.00249999994412065 686.094482421875 693.543579101562 84.640671 -2.737202 0.001257421 0.0 12.6314 38816 V V 2459163.69731481 84 131 "[5] SigmaOri" 37615
218624417 13.3363 0.0474936924874783 0.00689999992027879 685.185913085938 695.4619140625 84.640641 -2.737202 0.001128741 0.0 13.8818 40930 V V 2459189.62949074 84 131 "[5] SigmaOri" 39631
234813133 12.6274 0.0466337241232395 0.0100999996066093 742.366027832031 650.203491210938 84.640484 -2.737202 0.0008718731 0.0 14.2468 46588 V V 2459289.48809028 84 131 "[5] SigmaOri" 45254
234901237 13.8892 0.0417031608521938 0.0219999998807907 743.555725097656 649.916015625 84.640498 -2.737202 0.0007742311 0.0 15.2246 46636 B B 2459289.48869213 84 131 "[5] SigmaOri" 45299
239341940 14.3460 0.028221070766449 0.00469999993219972 2500.32006835938 2904.28759765625 84.640409 -2.737202 0.001405791 0.0 13.1162 47252 U U 2459160.63207933 16 200 "[5] SigmaOri" 45720
331552105 13.3680 0.0816341415047646 0.031199999153614 876.495727539062 1008.19860839844 84.640702 -2.737202 0.002905763 0.0 14.6966 56863 B B 2459403.9259375 84 131 "[5] SigmaOri" 54876
335858402 13.6529 0.0374718196690083 0.0115999998524785 692.305908203125 808.04150390625 84.639705 -2.737202 0.001461728 0.0 14.3315 58141 B B 2459517.8358912 84 131 "[5] SigmaOri" 56505
206757875 13.0702 0.0354991182684898 0.00749999983236194 660.427917480469 734.1591796875 84.64034 -2.737201 0.0007446648 0.0 13.8077 35991 V V 2459066.91907407 84 176 "[5] SigmaOri" 35101
214609653 12.7577 0.0636410415172577 0.0063999998383224 679.005187988281 692.168701171875 84.640642 -2.737201 0.001225901 0.0 12.6735 38713 R R 2459155.72137731 84 131 "[5] SigmaOri" 37543
214921386 12.9985 0.0439237803220749 0.00930000003427267 684.562622070312 694.570678710938 84.640626 -2.737201 0.001224244 0.0 13.6024 38856 V V 2459186.6383912 84 131 "[5] SigmaOri" 37665
218707840 15.0671 0.0645169839262962 0.0370000004768372 683.182678222656 695.496520996094 84.640579 -2.737201 0.001278358 0.0 15.7525 40991 B B 2459202.59153935 84 131 "[5] SigmaOri" 39705
335530840 11.4406 0.053505152463913 0.00579999992623925 694.075378417969 809.272583007812 84.639704 -2.737201 0.001383137 2.0 13.5834 57964 I I 2459518.83748843 84 131 "[5] SigmaOri" 56388
335809301 12.4609 0.0440109297633171 0.00410000002011657 692.175903320312 808.180725097656 84.639708 -2.737201 0.001509228 2.0 13.1078 58077 V V 2459517.83530093 84 131 "[5] SigmaOri" 56466
359023505 12.4749 0.0484985262155533 0.00740000000223517 639.0615234375 150.975296020508 84.640534 -2.737201 0.002770496 2.0 13.5648 61431 R R 2459579.66797454 84 131 "[5] SigmaOri" 59716
359057172 14.5525 0.101665921509266 0.0794999971985817 632.4130859375 234.241394042969 84.640668 -2.737201 0.00350695 0.0 16.0950 61479 B B 2459558.81822917 84 131 "[5] SigmaOri" 59764
363115994 14.0314 0.120313741266727 0.0636000037193298 580.180786132812 585.700622558594 84.640829 -2.737201 0.001213692 0.0 16.5128 63141 B B 2459604.60303241 84 131 "[5] SigmaOri" 62099
206665911 11.8039 0.0561592318117619 0.00680000009015203 660.857604980469 735.261474609375 84.640326 -2.7372 0.0008605311 0.0 13.8099 35945 I I 2459067.91976852 84 176 "[5] SigmaOri" 35059
206822224 14.3781 0.0448439195752144 0.0256999991834164 659.801574707031 734.207275390625 84.640344 -2.7372 0.0008962347 0.0 15.1763 36037 B B 2459066.91774306 84 176 "[5] SigmaOri" 35143
214568708 11.5816 0.0480814725160599 0.00669999979436398 679.664489746094 695.688110351562 84.640596 -2.7372 0.001602776 2.0 13.5933 38673 I I 2459172.67753472 84 131 "[5] SigmaOri" 37511
218682845 13.0091 0.045631680637598 0.0129000004380941 683.658630371094 690.460388183594 84.640635 -2.7372 0.00122428 0.0 13.6725 40962 V V 2459211.56548611 84 131 "[5] SigmaOri" 39675
218695640 14.6408 0.049110509455204 0.0225000008940697 679.9326171875 695.133117675781 84.640641 -2.7372 0.001106791 0.0 15.2730 40982 B B 2459189.63137731 84 131 "[5] SigmaOri" 39683
221235178 11.6456 0.0413435511291027 0.00719999987632036 677.981384277344 690.656677246094 84.640618 -2.7372 0.00165495 0.0 13.7805 42232 I I 2459223.54023148 84 131 "[5] SigmaOri" 41070
226754837 14.7602 0.0482475161552429 0.031199999153614 678.200622558594 690.966796875 84.640663 -2.7372 0.001419526 0.0 15.4694 44686 B B 2459253.51096065 84 131 "[5] SigmaOri" 43328
228386556 11.5006 0.0493571311235428 0.00230000005103648 1811.81396484375 1804.30737304688 84.640263 -2.7372 0.0009532836 0.0 12.1823 45078 I I 2459284.29486111 116 197 "[5] SigmaOri" 44151
237148046 13.6651 0.0333655625581741 0.0007999999797903 2457.20849609375 2827.54443359375 84.64035 -2.7372 0.0009236658 2.0 10.4020 47167 B B 2459279.28955267 16 200 "[5] SigmaOri" 45825
330566384 11.3071 0.0994840711355209 0.0226000007241964 878.000610351562 987.941284179688 84.640937 -2.7372 0.003046383 0.0 13.7651 56288 I I 2459399.92715278 84 131 "[5] SigmaOri" 54397
354807374 13.8016 0.0394075587391853 0.0143999997526407 696.123718261719 814.577514648438 84.63973 -2.7372 0.001918974 0.0 14.4998 59805 B B 2459521.8334375 84 131 "[5] SigmaOri" 58240
354812054 13.7656 0.0406235046684742 0.0149999996647239 698.990112304688 815.3798828125 84.639711 -2.7372 0.001814214 0.0 14.4479 59809 B B 2459523.83201389 84 131 "[5] SigmaOri" 58244
375213600 11.3314 0.0358569025993347 0.0141000002622604 579.976013183594 605.124694824219 84.640437 -2.7372 0.002186563 0.0 14.4649 65661 I I 2459638.52366898 84 131 "[5] SigmaOri" 64329
375256452 11.8913 0.0262356605380774 0.0031999999191612 577.781188964844 606.597229003906 84.640456 -2.7372 0.001323698 0.0 12.4492 65698 R R 2459624.54583333 84 131 "[5] SigmaOri" 64364
206657785 11.9099 0.0479860007762909 0.00719999987632036 656.560180664062 730.147827148438 84.640321 -2.737199 0.0009774126 0.0 13.7925 35937 I I 2459064.92040509 84 176 "[5] SigmaOri" 35053
206823731 14.3861 0.0441660359501839 0.0263999998569489 659.514770507812 733.825317382812 84.640362 -2.737199 0.0009833326 0.0 15.1819 36036 B B 2459066.91701389 84 176 "[5] SigmaOri" 35142
208803685 15.0594 0.097208745777607 0.0458000004291534 682.368225097656 692.406921386719 84.640683 -2.737199 0.002606648 0.0 15.6000 36949 B B 2459148.71553241 84 131 "[5] SigmaOri" 35825
214569799 11.7386 0.0465050674974918 0.00669999979436398 677.870788574219 692.612182617188 84.640602 -2.737199 0.001402095 0.0 13.7248 38674 I I 2459171.68037037 84 131 "[5] SigmaOri" 37510
214945622 14.0570 0.0401016920804977 0.0166999995708466 682.880004882812 693.4384765625 84.640636 -2.737199 0.0012872 0.0 14.6476 38877 B B 2459159.70831019 84 131 "[5] SigmaOri" 37668
218729300 14.9579 0.0689278244972229 0.043699998408556 682.93017578125 693.189880371094 84.640651 -2.737199 0.001158438 0.0 15.8534 41019 B B 2459206.58063657 84 131 "[5] SigmaOri" 39713
226595944 13.2063 0.0362423025071621 0.00879999995231628 638.706481933594 685.746520996094 84.640709 -2.737199 0.00137158 0.0 13.8695 44579 V V 2459258.50800926 84 131 "[5] SigmaOri" 43292
91404391 12.2346 0.0739873051643372 0.00680000009015203 2211.68115234375 1133.92895507812 84.640481 -2.737198 0.005002584 3.0 13.8706 9957 V TG 2458540.39645 64 97 "[5] SigmaOri" 9664
215501422 13.0946 0.0309203211218119 0.00370000000111759 493.971313476562 352.246490478516 84.640361 -2.737198 0.002101786 2.0 11.1012 39092 V V 2459193.6314994 34 43 "[5] SigmaOri" 38700
218669769 13.6321 0.0480678826570511 0.0102000003680587 686.162414550781 695.362487792969 84.640659 -2.737198 0.001038366 0.0 14.2550 40953 V V 2459202.59038194 84 131 "[5] SigmaOri" 39658
332798295 12.9332 0.0302891321480274 0.00960000045597553 816.816711425781 1059.92517089844 84.640832 -2.737198 0.001784404 0.0 13.9008 56969 B B 2459431.91738426 84 131 "[5] SigmaOri" 54919
335591667 12.4631 0.0350603982806206 0.00559999980032444 692.880187988281 810.009399414062 84.639716 -2.737198 0.001549774 2.0 13.4726 58006 R R 2459519.8331713 84 131 "[5] SigmaOri" 56429
354747389 12.6401 0.0415227934718132 0.00480000022798777 695.312072753906 811.049926757812 84.639705 -2.737198 0.001528162 2.0 13.3148 59745 V V 2459520.83289352 84 131 "[5] SigmaOri" 58184
159474588 14.7642 0.0642628446221352 0.0185000002384186 492.55859375 663.587829589844 84.64071 -2.737197 0.001289365 0.0 14.6219 24832 B B 2458891.37386574 71 108 "[5] SigmaOri" 26199
212452607 12.7176 0.0291385482996702 0.00230000005103648 3440.92260742188 1377.44152832031 84.640354 -2.737197 0.0016192 0.0 24.8389 38112 V Green 2459172.48958333 58 150 "[5] SigmaOri" 36984
214944077 14.0526 0.0389024764299393 0.016499999910593 681.378295898438 693.723693847656 84.64065 -2.737197 0.001179277 0.0 14.6346 38876 B B 2459159.70905093 84 131 "[5] SigmaOri" 37669
214959471 14.7703 0.0546067394316196 0.0337999984622002 683.279724121094 693.038208007812 84.640611 -2.737197 0.001684496 0.0 15.3622 38897 B B 2459179.65678241 84 131 "[5] SigmaOri" 37708
221896472 14.4663 0.068929985165596 0.0225000008940697 681.105285644531 689.985412597656 84.640586 -2.737197 0.00142986 0.0 15.1478 42672 B B 2459224.53597222 84 131 "[5] SigmaOri" 41219
226768364 14.5464 0.0585667304694653 0.0274000000208616 641.896728515625 685.493225097656 84.640648 -2.737197 0.001412784 0.0 15.2498 44704 B B 2459258.50915509 84 131 "[5] SigmaOri" 43336
330706905 11.6665 0.0668843910098076 0.00760000012814999 884.658081054688 1031.73864746094 84.640936 -2.737197 0.002740923 0.0 12.9163 56464 R R 2459405.92361111 84 131 "[5] SigmaOri" 54564
330712574 11.7772 0.0949221029877663 0.00899999961256981 885.909973144531 1023.76208496094 84.640889 -2.737197 0.002849865 0.0 13.0615 56462 R R 2459404.92357639 84 131 "[5] SigmaOri" 54562
362869352 11.6913 0.040570430457592 0.0107000004500151 638.422424316406 136.752502441406 84.640687 -2.737197 0.002678587 2.0 13.9310 62996 I I 2459580.6683912 84 131 "[5] SigmaOri" 61963
375173272 11.5220 0.0441683828830719 0.00460000010207295 580.035827636719 599.353881835938 84.640411 -2.737197 0.001712066 0.0 13.2617 65643 I I 2459629.53521991 84 131 "[5] SigmaOri" 64312
206718472 12.3500 0.0449780821800232 0.00930000003427267 701.032409667969 756.601928710938 84.640336 -2.737196 0.0008932687 0.0 14.3410 35977 I I 2459094.90579861 84 176 "[5] SigmaOri" 35077
206806102 13.2265 0.0347969084978104 0.00719999987632036 687.284790039062 683.146728515625 84.640376 -2.737196 0.0007341923 0.0 14.0573 36013 V V 2459101.90006944 84 176 "[5] SigmaOri" 35131
208788952 13.2735 0.0521383509039879 0.00769999995827675 683.231628417969 691.646789550781 84.640699 -2.737196 0.001046306 0.0 13.7720 36935 V V 2459149.73445602 84 131 "[5] SigmaOri" 35814
214963161 13.9525 0.0385826416313648 0.014299999922514 682.752075195312 693.8095703125 84.640637 -2.737196 0.001337239 0.0 14.5195 38909 B B 2459176.66516204 84 131 "[5] SigmaOri" 37702
218655309 13.4681 0.0507817827165127 0.00980000011622906 684.761474609375 693.328002929688 84.640654 -2.737196 0.001262613 0.0 14.1142 40943 V V 2459205.58277778 84 131 "[5] SigmaOri" 39663
221802894 13.1378 0.0510605722665787 0.0063999998383224 682.538024902344 691.120178222656 84.640674 -2.737196 0.0009665411 0.0 13.7913 42612 V V 2459217.55405093 84 131 "[5] SigmaOri" 41165
221839940 12.7095 0.0468275472521782 0.00920000020414591 680.510070800781 689.093872070312 84.640678 -2.737196 0.001434904 0.0 13.3544 42642 V V 2459242.51263889 84 131 "[5] SigmaOri" 41196
226760757 13.4738 0.0934852138161659 0.0568999983370304 678.111022949219 690.67919921875 84.640663 -2.737196 0.001239432 0.0 16.2368 44688 B B 2459250.51228009 84 131 "[5] SigmaOri" 43321
331208878 12.2917 0.0266145877540112 0.0115000000223517 881.451416015625 1021.80218505859 84.640847 -2.737196 0.00296779 0.0 13.3213 56666 V V 2459404.92459491 84 131 "[5] SigmaOri" 54720
332798888 13.0405 0.0363983772695065 0.0113000003620982 807.942321777344 1027.12072753906 84.640807 -2.737196 0.002122024 0.0 13.9703 56971 B B 2459432.91681713 84 131 "[5] SigmaOri" 54918
375204574 11.4182 0.0399536304175854 0.00419999985024333 581.460021972656 593.569274902344 84.640439 -2.737196 0.001463669 0.0 13.1969 65647 I I 2459630.5324537 84 131 "[5] SigmaOri" 64316
206826146 14.3059 0.0304605178534985 0.025900000706315 660.435729980469 734.4677734375 84.640366 -2.737195 0.00117795 0.0 15.1555 36038 B B 2459067.91711806 84 176 "[5] SigmaOri" 35144
206841040 14.1014 0.0387407392263412 0.0175000000745058 652.107482910156 736.666870117188 84.640327 -2.737195 0.000995658 0.0 14.8894 36048 B B 2459069.91709491 84 176 "[5] SigmaOri" 35149
208802872 14.3715 0.0509910024702549 0.025900000706315 681.898010253906 693.827087402344 84.640668 -2.737195 0.001528449 0.0 14.9646 36954 B B 2459150.710625 84 131 "[5] SigmaOri" 35830
216317693 13.3430 0.0497065670788288 0.00920000020414591 3433.06298828125 1480.71826171875 84.640318 -2.737195 0.001458128 0.0 26.1337 39732 V Green 2459196.37152778 58 150 "[5] SigmaOri" 38792
216467635 14.1994 0.0497530698776245 0.0333999991416931 868.026916503906 578.819396972656 84.640464 -2.737195 0.001534604 0.0 14.8715 40026 B B 2459199.43238426 71 108 "[5] SigmaOri" 38835
218692627 14.4981 0.0466337278485298 0.0236000008881092 682.080078125 695.233093261719 84.640641 -2.737195 0.001298667 0.0 15.1578 40986 B B 2459193.61952546 84 131 "[5] SigmaOri" 39687
221889172 14.5440 0.0421805307269096 0.0292000006884336 677.723083496094 696.455688476562 84.640647 -2.737195 0.001479396 0.0 15.2787 42669 B B 2459227.51726852 84 131 "[5] SigmaOri" 41227
332862706 14.9961 0.0746281072497368 0.0399000011384487 702.558288574219 750.670227050781 84.640615 -2.737195 0.001240474 0.0 15.6434 57060 B B 2459474.88638889 84 131 "[5] SigmaOri" 55001
368505311 13.2869 0.110680937767029 0.0143999997526407 1804.81311035156 964.503173828125 84.640427 -2.737195 0.002986314 0.0 13.5377 64420 B TB 2459632.38821 64 202 "[5] SigmaOri" 63362
375203398 11.4385 0.0380111709237099 0.00439999997615814 581.342712402344 593.491882324219 84.640408 -2.737195 0.001544908 0.0 13.2248 65646 I I 2459630.53283565 84 131 "[5] SigmaOri" 64315
375210462 11.1661 0.047247726470232 0.0044999998062849 581.312377929688 603.221130371094 84.640446 -2.737195 0.001642861 0.0 13.2164 65660 I I 2459637.52428241 84 131 "[5] SigmaOri" 64328
375264150 11.9289 0.0376183390617371 0.00300000002607703 577.655578613281 606.512573242188 84.640445 -2.737195 0.001151848 2.0 12.4528 65701 R R 2459624.54622685 84 131 "[5] SigmaOri" 64366
80312505 12.9582 0.0 0.00359999993816018 655.694885253906 316.583312988281 84.64053 -2.737194 0.001466269 258.0 11.4295 8065 V V 2458401.61480324 31 39 "[5] SigmaOri" 7849
206827735 14.9802 0.0526040606200695 0.048200000077486 661.925415039062 731.773681640625 84.640315 -2.737194 0.001002819 0.0 15.7733 36027 B B 2459065.91778935 84 176 "[5] SigmaOri" 35140
214899700 12.9877 0.0503665469586849 0.0063999998383224 683.530517578125 692.820983886719 84.640661 -2.737194 0.001556551 0.0 13.5140 38838 V V 2459174.67010417 84 131 "[5] SigmaOri" 37639
214956546 13.5091 0.0439109019935131 0.0105999996885657 681.847473144531 693.046569824219 84.640643 -2.737194 0.001738755 0.0 14.1084 38896 B B 2459167.68806713 84 131 "[5] SigmaOri" 37685
214975564 14.7420 0.0528545193374157 0.0303000006824732 681.879272460938 692.012817382812 84.640652 -2.737194 0.001108575 0.0 15.3447 38916 B B 2459179.65752315 84 131 "[5] SigmaOri" 37709
221658269 13.2843 0.0466973930597305 0.00370000000111759 3445.93408203125 1424.58569335938 84.640183 -2.737194 0.001937133 0.0 25.2719 42486 V Green 2459255.32847222 58 150 "[5] SigmaOri" 42147
221851644 14.4187 0.052368525415659 0.0215000007301569 680.179870605469 690.997924804688 84.640648 -2.737194 0.001077739 0.0 15.1370 42648 B B 2459217.5546412 84 131 "[5] SigmaOri" 41215
221860013 13.6222 0.0488856211304665 0.0118000004440546 679.105712890625 689.973571777344 84.640605 -2.737194 0.001272654 0.0 14.2572 42646 V V 2459246.51128472 84 131 "[5] SigmaOri" 41204
330563051 11.2891 0.0632829144597054 0.0171000007539988 873.46240234375 1018.35681152344 84.640837 -2.737194 0.003101301 0.0 13.5669 56298 I I 2459404.92712963 84 131 "[5] SigmaOri" 54405
332866310 14.9984 0.0677071735262871 0.0348000004887581 706.5244140625 765.364074707031 84.64065 -2.737194 0.00115001 0.0 15.7340 57055 B B 2459472.8878125 84 131 "[5] SigmaOri" 54997
335527429 11.4619 0.055086325854063 0.00600000005215406 688.039978027344 811.103820800781 84.639704 -2.737194 0.001422716 0.0 13.5996 57955 I I 2459515.84664352 84 131 "[5] SigmaOri" 56380
335538694 11.4643 0.0587292388081551 0.00680000009015203 689.820190429688 800.528015136719 84.639908 -2.737194 0.001396534 0.0 13.6480 57953 I I 2459513.84847222 84 131 "[5] SigmaOri" 56378
354681221 12.1120 0.0353455059230328 0.00400000018998981 695.173278808594 811.019104003906 84.639709 -2.737194 0.001630871 2.0 13.1191 59690 R R 2459520.83240741 84 131 "[5] SigmaOri" 58130
375357211 11.8997 0.0811332836747169 0.00999999977648258 582.026916503906 610.691772460938 84.640455 -2.737194 0.001791865 0.0 13.8784 65744 R R 2459639.51965278 84 131 "[5] SigmaOri" 64390
375360752 11.9831 0.0622755438089371 0.0082999998703599 582.365112304688 610.696228027344 84.640428 -2.737194 0.001752949 0.0 13.6683 65743 R R 2459639.51927083 84 131 "[5] SigmaOri" 64389
206812194 13.4729 0.0364859700202942 0.0102000003680587 685.046325683594 683.217102050781 84.640347 -2.737193 0.0008798771 0.0 14.2881 36018 V V 2459098.90222222 84 176 "[5] SigmaOri" 35126
206815254 13.4216 0.0382853858172894 0.00889999978244305 683.461181640625 683.414428710938 84.640347 -2.737193 0.0006313663 0.0 14.2362 36016 V V 2459099.9015625 84 176 "[5] SigmaOri" 35128
206822993 14.9565 0.0682493820786476 0.0487999990582466 662.230285644531 732.039184570312 84.640291 -2.737193 0.001048517 0.0 15.7395 36026 B B 2459065.91851852 84 176 "[5] SigmaOri" 35141
208804540 15.0785 0.0623829811811447 0.0390000008046627 680.946472167969 691.271911621094 84.640596 -2.737193 0.001553129 0.0 15.6361 36951 B B 2459148.71628472 84 131 "[5] SigmaOri" 35827
214953629 13.9680 0.0466705709695816 0.0147000001743436 682.762329101562 692.663330078125 84.640641 -2.737193 0.00160046 0.0 14.5343 38885 B B 2459172.67561343 84 131 "[5] SigmaOri" 37694
214965853 13.9049 0.0353418998420238 0.0156999994069338 682.337524414062 693.239318847656 84.640635 -2.737193 0.001091241 0.0 14.5537 38899 B B 2459178.65962963 84 131 "[5] SigmaOri" 37706
221824882 13.4507 0.0471181459724903 0.0107000004500151 683.064697265625 693.3046875 84.640628 -2.737193 0.001119539 0.0 14.1461 42626 V V 2459231.51465278 84 131 "[5] SigmaOri" 41184
228574222 13.4664 0.056395635008812 0.00989999994635582 2138.849609375 1098.62768554688 84.640412 -2.737193 0.001513348 0.0 11.3978 45350 B B 2459271.35739686 62 93 "[5] SigmaOri" 44201
335534796 11.4538 0.0561398714780807 0.00600000005215406 693.9345703125 809.400207519531 84.639812 -2.737193 0.001358897 2.0 13.5960 57959 I I 2459518.83710648 84 131 "[5] SigmaOri" 56384
212451017 12.2621 0.0659013167023659 0.00260000000707805 3441.701171875 1377.63012695312 84.640356 -2.737192 0.001626412 0.0 24.8529 38110 R Red 2459172.48958333 58 150 "[5] SigmaOri" 36982
214886896 12.8126 0.0493154004216194 0.00419999985024333 684.470825195312 693.215576171875 84.640664 -2.737192 0.001120882 0.0 13.3044 38831 V V 2459170.67836806 84 131 "[5] SigmaOri" 37630
218628757 12.9839 0.0494609549641609 0.00559999980032444 684.47021484375 693.344787597656 84.64066 -2.737192 0.00128025 0.0 13.5670 40937 V V 2459192.62177083 84 131 "[5] SigmaOri" 39638
234877534 13.3524 0.0465076491236687 0.0007999999797903 2457.17944335938 2829.38427734375 84.640424 -2.737192 0.0007376272 0.0 10.4186 46631 B B 2459282.29781633 16 200 "[5] SigmaOri" 45842
358986764 11.8593 0.0369354858994484 0.0124000003561378 639.940979003906 153.119705200195 84.640442 -2.737192 0.003666279 0.0 14.0890 61397 I I 2459579.67153935 84 131 "[5] SigmaOri" 59682
80289687 14.5333 0.0581450872123241 0.00680000009015203 652.460815429688 308.192413330078 84.640482 -2.737191 0.001321423 0.0 13.2271 8053 B B 2458396.65893519 31 39 "[5] SigmaOri" 7837
206668380 11.8722 0.0509443730115891 0.00620000017806888 660.348327636719 734.242370605469 84.640307 -2.737191 0.0008047497 0.0 13.7604 35946 I I 2459066.91966435 84 176 "[5] SigmaOri" 35057
206679489 12.3103 0.0534296296536922 0.00789999961853027 689.690979003906 758.5791015625 84.640367 -2.737191 0.0009359725 0.0 14.2904 35951 I I 2459089.90899306 84 176 "[5] SigmaOri" 35073
214587174 11.5919 0.0459001176059246 0.00600000005215406 679.235229492188 693.99267578125 84.640595 -2.737191 0.001213683 0.0 13.5914 38688 I I 2459176.66709491 84 131 "[5] SigmaOri" 37519
218506793 11.7995 0.0486196652054787 0.00659999996423721 679.225219726562 693.064880371094 84.640632 -2.737191 0.0008893153 0.0 13.8649 40818 I I 2459192.62429398 84 131 "[5] SigmaOri" 39542
354803753 13.7654 0.0305998008698225 0.0132999997586012 696.397827148438 814.551025390625 84.639709 -2.737191 0.001661949 0.0 14.4698 59807 B B 2459521.83416667 84 131 "[5] SigmaOri" 58243
214981292 14.3136 0.0611956939101219 0.0267999991774559 682.768920898438 694.648315429688 84.640603 -2.73719 0.001279634 0.0 14.9797 38924 B B 2459186.63899306 84 131 "[5] SigmaOri" 37722
218643694 13.1714 0.0463581942021847 0.00700000021606684 683.796325683594 692.998779296875 84.640682 -2.73719 0.001205453 0.0 13.7731 40938 V V 2459193.61893519 84 131 "[5] SigmaOri" 39639
218685259 12.6600 0.0500684604048729 0.0059000002220273 683.968322753906 692.182006835938 84.640681 -2.73719 0.0009914181 0.0 13.3540 40968 V V 2459208.57438657 84 131 "[5] SigmaOri" 39670
323198316 13.7474 0.0324862487614155 0.0063999998383224 2568.29125976562 2469.56884765625 84.640331 -2.73719 0.002343922 0.0 11.8584 54485 V V 2459474.59038194 116 199 "[5] SigmaOri" 53002
375202238 11.4091 0.0380962565541267 0.00419999985024333 581.844604492188 591.063171386719 84.640413 -2.73719 0.001920943 0.0 13.1423 65649 I I 2459631.52957176 84 131 "[5] SigmaOri" 64318
206664664 11.8071 0.0488720871508121 0.00620000017806888 660.960083007812 735.447570800781 84.640296 -2.737189 0.0008716787 0.0 13.7161 35943 I I 2459067.92015046 84 176 "[5] SigmaOri" 35061
206752110 12.9962 0.0330303944647312 0.00680000009015203 665.842407226562 735.805114746094 84.640323 -2.737189 0.000927304 0.0 13.7448 35987 V V 2459068.91840278 84 176 "[5] SigmaOri" 35105
