id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
176706784 14.1183 0.0787802189588547 0.0688000023365021 422.246002197266 133.914794921875 83.792828 -5.776484 0.0007438903 0.0 16.8434 29759 B B 2458851.68163194 84 131 "[3] M42" 28826
176682796 12.2993 0.085109256207943 0.0445000007748604 502.982391357422 38.1655006408691 83.792965 -5.776483 0.001723385 0.0 15.6064 29714 I I 2458965.4596875 84 131 "[3] M42" 28807
145438036 14.2472 0.133502751588821 0.105499997735023 368.657104492188 132.400497436523 83.793246 -5.776482 0.001158656 0.0 17.2458 15982 B B 2457674.88200232 84 131 "[3] M42" 15412
153548412 14.3249 0.201322913169861 0.0922999978065491 159.706405639648 999.990783691406 83.793641 -5.776482 0.00193983 0.0 17.1300 21403 B B 2456676.52331019 84 131 "[3] M42" 19918
153552100 14.4849 0.0973297208547592 0.0800999999046326 168.287292480469 998.295227050781 83.793672 -5.776481 0.00104818 0.0 16.9700 21429 B B 2456685.52116898 84 131 "[3] M42" 19929
161150014 14.6057 0.218685135245323 0.174400001764297 406.834594726562 178.147796630859 83.793509 -5.776481 0.001240468 0.0 17.3862 26553 B B 2458600.46021991 84 131 "[3] M42" 24680
3095212 12.3841 0.0227417927235365 0.00039999998989515 2024.66394042969 599.026977539062 83.792998 -5.77648 0.001145949 0.0 11.9732 257 I I-Band 2457429.41794271 7 2 "[3] M42" 239
145420491 14.1633 0.180440336465836 0.152300000190735 946.91357421875 1167.64147949219 83.793798 -5.77648 0.001510451 0.0 17.1143 15957 B B 2457657.8950463 84 131 "[3] M42" 15376
174615962 12.9081 0.0934169068932533 0.0581000000238419 492.294799804688 45.9359016418457 83.792972 -5.77648 0.001323348 0.0 16.3862 29470 V V 2458959.46331019 84 131 "[3] M42" 28666
276102153 14.5479 0.221150830388069 0.113899998366833 1305.44458007812 341.581298828125 83.7927 -5.77648 0.001099409 0.0 17.2457 49131 B B 2459311.46981481 84 131 "[3] M42" 47810
328376181 12.4131 0.0819750502705574 0.017400000244379 234.367294311523 1235.08093261719 83.79327 -5.776479 0.001341303 0.0 14.9092 55718 R R 2459456.89570602 84 131 "[3] M42" 54132
161148339 14.6377 0.143241047859192 0.148399993777275 406.687896728516 178.018798828125 83.793301 -5.776478 0.001223592 0.0 17.4157 26541 B B 2458600.46037037 84 131 "[3] M42" 24681
147921007 14.7208 0.229286193847656 0.129099994897842 1038.56579589844 1225.73669433594 83.7927 -5.776477 0.001288368 0.0 17.9796 17658 B B 2457756.59958333 84 131 "[3] M42" 16694
174452761 12.9372 0.167867869138718 0.164100006222725 474.045989990234 69.5695037841797 83.792805 -5.776477 0.001534935 0.0 17.6973 29382 V V 2458942.47295139 84 131 "[3] M42" 28632
178436196 14.1473 0.100884705781937 0.109300002455711 471.745391845703 69.4518966674805 83.792972 -5.776476 0.001551693 0.0 16.9659 29930 B B 2458943.47222222 84 131 "[3] M42" 28895
3530881 12.5227 0.0580331534147263 0.00109999999403954 2031.68310546875 592.009399414062 83.792952 -5.776474 0.001251303 0.0 12.2541 230 R Red 2457422.39531684 7 2 "[3] M42" 211
179061433 14.3016 0.219397068023682 0.0967999994754791 480.094207763672 70.2425994873047 83.792874 -5.776474 0.001137631 0.0 17.1282 29940 B B 2458939.47482639 84 131 "[3] M42" 28886
145864476 14.0007 0.222194001078606 0.157800003886223 318.053802490234 128.475997924805 83.793054 -5.776473 0.001690434 0.0 17.3947 16121 B B 2457742.83490741 84 131 "[3] M42" 15533
153441039 14.6875 0.184782490134239 0.18529999256134 1208.16662597656 399.895904541016 83.793718 -5.776473 0.001457967 0.0 17.5805 21286 B B 2456994.84775463 84 131 "[3] M42" 19832
228455163 12.5170 0.0663202926516533 0.0305000003427267 1230.59887695312 369.687194824219 83.793309 -5.776473 0.00108589 0.0 15.6827 45197 I I 2459261.5502662 84 131 "[3] M42" 43606
355706871 14.1287 0.217096835374832 0.0904000028967857 1166.07116699219 61.782299041748 83.792744 -5.776473 0.002406614 0.0 16.7757 60415 B B 2459537.82012731 84 131 "[3] M42" 58655
176680224 12.2886 0.0646777600049973 0.035300001502037 486.862609863281 51.9143981933594 83.792883 -5.776472 0.001389016 0.0 15.5544 29705 I I 2458952.46689815 84 131 "[3] M42" 28783
146095685 14.4624 0.106510065495968 0.197699993848801 368.801696777344 172.404998779297 83.793635 -5.776471 0.001883638 0.0 17.3217 16400 B B 2457532.44872685 84 131 "[3] M42" 15779
176676653 12.4056 0.112673528492451 0.129600003361702 489.420196533203 45.7266006469727 83.793007 -5.776471 0.001393402 0.0 16.8445 29696 I I 2458957.46418981 84 131 "[3] M42" 28792
358007087 12.1732 0.0949352979660034 0.032200001180172 2372.23779296875 961.018493652344 83.793594 -5.776471 0.002043196 0.0 16.6470 61116 HA Ha 2459577.4618497 84 215 "[7] L1641N" 59538
3391533 12.4852 0.0702397003769875 0.000699999975040555 2013.5859375 582.919616699219 83.793041 -5.77647 0.001170668 0.0 11.6506 208 R Red 2457421.36352431 7 2 "[3] M42" 189
161424911 14.5932 0.207304015755653 0.143500000238419 349.280212402344 231.99560546875 83.793242 -5.77647 0.001904474 0.0 17.4160 26839 B B 2458830.84407407 84 131 "[3] M42" 24956
179062700 14.2771 0.211078077554703 0.101899996399879 486.201995849609 50.4873008728027 83.792979 -5.77647 0.002022414 0.0 17.0003 30003 B B 2458951.46741898 84 131 "[3] M42" 28910
220172439 14.0121 0.178325936198235 0.0410000011324883 540.219177246094 71.845703125 83.792676 -5.776469 0.001106538 0.0 15.6444 41947 B Blue 2459232.57402778 114 181 "[203] YYOri" 40732
233230073 13.2312 0.248037934303284 0.0315999984741211 1582.46618652344 2574.76098632812 83.793448 -5.776467 0.004523599 2.0 13.0483 46190 V V 2459304.32571759 116 199 "[203] YYOri" 44955
145553226 14.1706 0.131417438387871 0.159299999475479 342.686004638672 110.91089630127 83.79318 -5.776466 0.001305436 0.0 17.3344 15991 B B 2457682.87716435 84 131 "[3] M42" 15425
153301880 14.1915 0.249698594212532 0.102899998426437 1250.22265625 320.400695800781 83.793041 -5.776466 0.002081834 0.0 17.0047 21161 B B 2456950.86121528 84 131 "[3] M42" 19750
174611828 12.9553 0.101708352565765 0.059799998998642 486.566192626953 51.7052001953125 83.793007 -5.776465 0.001779736 0.0 16.3291 29427 V V 2458952.46667824 84 131 "[3] M42" 28652
174903251 13.2429 0.152507081627846 0.114699997007847 492.960205078125 49.8358001708984 83.793044 -5.776465 0.002532151 0.0 16.6787 29499 V V 2458969.45711806 84 131 "[3] M42" 28683
176685191 12.3384 0.0644005089998245 0.0362999998033047 491.058013916016 47.2293014526367 83.792897 -5.776465 0.001153403 0.0 15.6320 29720 I I 2458960.4628588 84 131 "[3] M42" 28799
360970333 14.1258 0.0824682414531708 0.0115999998524785 741.902221679688 1220.23937988281 83.793399 -5.776465 0.0009171243 0.0 15.5192 62490 B TB 2459582.3467155 84 131 "[7] L1641N" 61303
145875913 14.2948 0.217386782169342 0.114699997007847 964.395080566406 1198.99169921875 83.793742 -5.776464 0.001190941 0.0 17.1116 16157 B B 2457397.55417824 84 131 "[3] M42" 15572
153322388 14.4096 0.220659419894218 0.0916000008583069 1280.74963378906 275.178009033203 83.792875 -5.776464 0.002113103 0.0 17.3296 21204 B B 2456975.84622685 84 131 "[3] M42" 19801
178435568 14.0867 0.104650482535362 0.0877000018954277 482.842987060547 60.4430999755859 83.792818 -5.776464 0.001348886 0.0 16.8701 29927 B B 2458945.47107639 84 131 "[3] M42" 28898
179060006 14.0982 0.134550049901009 0.102799996733665 471.811706542969 69.1247024536133 83.79295 -5.776464 0.0009751185 0.0 16.9194 29931 B B 2458943.47207176 84 131 "[3] M42" 28894
364476676 12.4531 0.0697929784655571 0.0208000000566244 1105.03881835938 252.660903930664 83.793597 -5.776464 0.001282289 0.0 15.2383 63788 I I 2459611.57962963 84 131 "[3] M42" 62561
149996621 14.2234 0.164235427975655 0.124399997293949 398.104888916016 156.122299194336 83.79361 -5.776463 0.001341566 0.0 17.7160 19403 B B 2458128.68334491 84 131 "[3] M42" 17949
176686478 12.3447 0.0983752980828285 0.0351000018417835 492.190887451172 46.0365982055664 83.792979 -5.776463 0.001099514 0.0 15.6517 29717 I I 2458959.46350694 84 131 "[3] M42" 28796
176698069 12.4178 0.0758400186896324 0.0502999983727932 491.293212890625 53.8143997192383 83.792974 -5.776463 0.002283438 0.0 15.7459 29741 I I 2458971.45659722 84 131 "[3] M42" 28820
178430981 14.4636 0.125047504901886 0.115000002086163 480.864501953125 75.0870971679688 83.793055 -5.776461 0.00130527 0.0 17.2226 29919 B B 2458933.47871528 84 131 "[3] M42" 28880
179060331 14.1329 0.179695561528206 0.0847000032663345 479.297485351562 68.2021026611328 83.792914 -5.776461 0.000915962 0.0 17.0330 29937 B B 2458940.47373843 84 131 "[3] M42" 28888
361013437 14.1173 0.0677984207868576 0.0115999998524785 741.929626464844 1220.27172851562 83.793405 -5.776461 0.000839853 0.0 15.4869 62489 B TB 2459582.34634021 84 131 "[7] L1641N" 61302
378829793 12.3739 0.0564825832843781 0.0193000007420778 1102.32177734375 256.5205078125 83.793645 -5.77646 0.001354528 0.0 15.0442 66470 I I 2459614.57137731 84 131 "[3] M42" 64711
160454528 13.0483 0.0694710910320282 0.045099999755621 382.571899414062 221.158294677734 83.793376 -5.776458 0.0009232904 0.0 16.3093 25714 V V 2458795.85746528 84 131 "[3] M42" 23959
174612436 12.9437 0.123871892690659 0.0807999968528748 486.191101074219 50.5371017456055 83.792906 -5.776458 0.001648605 0.0 16.3143 29433 V V 2458951.46775463 84 131 "[3] M42" 28650
157472910 13.4092 0.130438983440399 0.097900003194809 1243.93676757812 1072.05639648438 83.792514 -5.776457 0.001127656 0.0 17.1327 23465 V V 2457388.57675926 84 131 "[3] M42" 21123
179064173 14.2634 0.197571292519569 0.0957000032067299 484.022094726562 56.1556015014648 83.792826 -5.776456 0.001344746 0.0 17.0001 30014 B B 2458947.46938657 84 131 "[3] M42" 28903
145992367 14.1619 0.171104371547699 0.00559999980032444 5093.07861328125 3141.69018554688 83.793042 -5.776455 0.001228783 2.0 23.3220 16237 B Blue 2457029.38512731 58 134 "[3] M42" 18489
157254507 14.2802 0.160907238721848 0.0127999996766448 2386.62524414062 4912.33935546875 83.79315 -5.776455 0.002885912 2.0 25.2991 23163 B Blue 2458869.39861111 58 150 "[3] M42" 25756
158031750 14.4734 0.19173663854599 0.20720000565052 1264.75573730469 380.33740234375 83.792928 -5.776455 0.00258386 0.0 17.6789 23958 B B 2457049.61024306 84 131 "[3] M42" 21559
179061128 14.3014 0.186524704098701 0.0935999974608421 479.9873046875 70.2436981201172 83.792922 -5.776455 0.0009656529 0.0 17.1369 29941 B B 2458939.47497685 84 131 "[3] M42" 28887
